ccp,HS_GPA,medianIncome,TERM_GPA,Early_alert,Persist,Retained,Scholarship Level_1.0,Scholarship Level_2.0,Scholarship Level_3.0,Scholarship Level_4.0,Scholarship Level_5.0,SEX_M,OBOR_RANK_JR,OBOR_RANK_NU,OBOR_RANK_SO,OBOR_RANK_SR,LIVING_CODE_OTHER
19.0,3.702,29022.0,3.75,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.515,95910.0,2.54,0,0,0,0,0,1,0,0,1,0,0,0,0,1
62.0,3.851,74690.0,2.8,0,1,1,0,0,1,0,0,1,1,0,0,0,0
3.0,3.942,56764.0,3.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.0,3.447,74815.0,3.54,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.88,83350.0,3.25,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,4.149,87551.0,3.58,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12.0,3.971,103907.0,3.73,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.565,30265.0,3.29,1,1,1,0,0,1,0,0,0,0,0,0,0,1
3.0,3.59,93630.0,3.25,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.848,82363.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
22.0,3.626,64650.0,3.64,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9.0,2.865,59122.0,2.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.75,53900.0,3.77,0,1,1,0,0,1,0,0,0,0,0,0,0,0
10.0,3.745,62320.0,3.4,0,1,1,0,0,1,0,0,1,0,0,0,0,1
16.0,3.7,77777.0,3.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.41,117869.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
24.0,3.411,37040.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.395,56044.0,3.29,0,1,0,0,0,1,0,0,1,0,0,0,0,1
10.0,3.19,75274.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.659,86985.0,3.31,0,1,1,0,0,1,0,0,0,0,0,0,0,0
16.0,3.82,88211.0,3.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.719,67899.0,2.71,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.4719294297574828,83070.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.538,96675.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.68,59864.0,3.36,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,4.24,44606.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
18.0,3.838,68113.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.59,107971.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.575,65438.0,2.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20.0,3.321,51078.0,2.47,0,1,0,0,0,1,0,0,1,0,0,0,0,0
41.0,3.69,53024.0,4.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
6.0,3.711,75753.0,3.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
12.0,3.75,82496.0,3.25,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5.0,3.74,84644.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.7,75263.0,3.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.5,59107.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.87,45519.0,4.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
13.0,3.82,66918.0,2.93,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.674,131816.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.0,3.284,59106.0,2.92,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.0,3.804,64260.0,1.29,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,4.132,55000.0,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.831,62376.0,3.54,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.3,67545.0,2.67,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.63,84656.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
11.0,3.453,115231.0,0.58,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,0.0,39487.0,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.942,90702.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
7.0,3.418,42003.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3.0,3.333,90403.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.642,79319.0,3.36,0,1,1,0,0,1,0,0,1,0,0,0,0,0
4.0,3.93,59401.0,3.29,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.752,38801.0,3.69,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,3.394,38801.0,1.85,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.708,79617.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,4.0,96564.0,2.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.637,76751.0,3.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0
25.0,3.926,88454.0,3.47,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8.0,3.838,78149.0,3.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.735,81438.0,3.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.439,98519.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.45,90391.0,3.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.01,57922.0,2.27,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,3.668,58961.0,3.75,1,1,1,0,0,1,0,0,0,0,0,0,0,1
28.0,3.445,26221.0,3.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
12.0,3.696,67275.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
30.0,3.588,79749.0,4.0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
9.0,3.528,84961.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.584,62206.0,3.53,1,1,1,0,0,1,0,0,0,0,0,0,0,0
16.0,3.661,39652.0,2.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.38,60849.0,3.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0
24.0,4.325,50257.0,3.73,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.573,97205.0,3.19,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.216,148147.0,3.5,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.279,69324.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.66,74124.0,3.33,1,1,1,0,0,1,0,0,0,0,0,0,0,0
44.0,3.415,32204.0,3.0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
6.0,3.13,98567.0,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35.0,3.679,52177.0,4.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
43.0,3.833,54808.0,3.8,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.0,3.628,79280.0,3.36,0,1,1,0,0,1,0,0,1,0,0,0,0,1
6.0,3.417,55680.0,3.06,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.61,62921.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
42.0,3.552,64416.0,2.73,1,1,1,0,0,1,0,0,0,0,0,1,0,0
0.0,3.39,44072.0,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,1
60.0,3.569,65414.0,3.59,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15.0,3.642,75161.0,3.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.36,67284.0,3.31,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7.0,3.633,82143.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.889,107940.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.626,105481.0,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.67,35966.0,3.09,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9.0,3.375,85837.0,1.87,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13.0,3.769,73175.0,3.29,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.803,27074.0,2.8,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3.0,3.936,58500.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.6,90091.0,3.31,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.778,101087.0,3.25,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.29,59756.0,3.73,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.946,64611.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,3.851,51721.0,2.93,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.782,87695.0,3.09,1,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.825,62363.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
39.0,3.531,25637.0,2.71,0,1,1,0,0,1,0,0,0,0,0,1,0,0
23.0,3.517,64058.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.519,121353.0,3.25,0,1,1,0,0,1,0,0,1,0,0,0,0,0
43.0,3.428,96642.0,0.94,1,1,0,0,0,1,0,0,0,0,0,1,0,0
24.0,3.42,40631.0,3.81,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.354,77599.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.418,68112.0,3.33,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.436,149783.0,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.627,175444.0,3.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.633,49944.0,3.08,1,1,1,0,0,1,0,0,0,0,0,0,0,0
24.0,3.463,94563.0,2.67,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.807,56097.0,3.75,0,1,1,0,0,1,0,0,0,0,0,0,0,1
12.0,3.672,69017.0,3.67,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.991,56410.0,3.77,0,1,1,0,0,1,0,0,0,0,0,0,0,0
22.5,4.094,61000.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
18.0,3.859,52419.0,3.45,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24.0,3.557,56711.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12.0,3.779,43219.0,2.93,0,1,1,0,0,1,0,0,0,0,0,0,0,0
39.0,3.739,123925.0,3.44,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.0,3.647,81744.0,3.77,0,1,1,0,0,1,0,0,1,0,0,0,0,0
12.0,3.56,77912.0,1.78,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12.0,3.965,77267.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.893,55042.0,3.65,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.68,50239.0,3.44,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.816,100659.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.426,92377.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
15.0,3.793,60067.0,3.67,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36.0,3.379,72938.0,3.64,0,1,1,0,0,1,0,0,1,0,0,1,0,0
18.0,3.795,75000.0,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0
12.0,3.873,148826.0,3.27,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.759,58347.0,2.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13.0,4.152,96463.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.5,85907.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
20.0,3.577,60322.0,3.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.85,84245.0,2.64,1,1,1,0,0,1,0,0,0,0,0,0,0,0
8.0,3.504,62896.0,3.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
42.0,3.356,61588.0,2.8,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0.0,3.346,85751.0,0.25,1,1,1,0,0,1,0,0,1,0,0,0,0,0
12.0,3.491,153451.0,3.21,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.676,60681.0,2.18,1,1,1,0,0,1,0,0,1,0,0,0,0,0
21.0,3.661,56881.0,3.86,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.848,58346.0,3.69,0,1,1,0,0,1,0,0,1,0,0,0,0,0
34.0,3.27,106609.0,4.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
27.0,3.69,65109.0,2.69,1,1,1,0,0,1,0,0,1,0,0,0,0,0
6.0,3.781,63131.0,3.21,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.56,74028.0,3.14,0,1,1,0,0,1,0,0,0,0,0,0,0,1
6.0,3.79,177252.0,3.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0
15.0,3.961,36479.0,3.54,0,1,0,0,0,1,0,0,0,0,0,0,0,1
19.0,3.689,51924.0,3.38,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.194,68024.0,4.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,3.764,46295.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.984,65642.0,3.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.872,46589.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.72,64138.0,3.69,0,1,1,0,0,1,0,0,1,0,0,0,0,0
9.0,3.368,68123.0,1.67,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3.0,3.516,141235.0,3.07,1,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.705,80151.0,2.62,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24.0,3.516,57202.0,2.56,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.858,75237.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8.0,3.459,100455.0,2.06,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7.0,3.522,73862.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
34.0,3.512,83235.0,3.81,0,1,1,0,0,1,0,0,0,0,0,1,0,0
8.0,3.991,71311.0,2.43,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.742,54574.0,3.5,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.498,81170.0,2.08,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.378,40593.0,3.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
17.0,3.97,80742.0,3.33,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.67,52121.0,2.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.281,44798.0,3.54,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,3.54,41490.0,2.46,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,4.109,60971.0,3.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.516,55973.0,3.36,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.723,86163.0,2.92,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12.0,3.532,55897.0,3.4,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.215,73415.0,2.77,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,4.0,85521.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.0,3.737,73835.0,3.83,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,4.0,55646.0,3.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0
38.0,3.57,37760.0,2.88,0,1,1,0,0,1,0,0,0,0,0,1,0,0
20.0,3.565,86938.0,3.47,0,1,1,0,0,1,0,0,0,0,0,0,0,0
8.0,3.463,108992.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
9.0,3.117,55077.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
23.0,3.779,44014.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9.0,4.157,70176.0,3.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13.0,3.4719294297574828,77299.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.62,78948.0,3.33,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.425,59530.0,1.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0
13.0,3.4719294297574828,60464.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.552,77937.0,3.08,1,1,1,0,0,1,0,0,0,0,0,0,0,1
0.0,3.777,64440.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.691,92382.0,3.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0
47.0,3.774,64655.0,3.4,0,1,1,0,0,1,0,0,0,0,0,1,0,1
0.0,3.576,58579.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
12.0,3.89,78226.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
25.0,3.412,66395.0,2.36,1,1,1,0,0,1,0,0,1,0,0,0,0,0
12.0,3.574,63571.0,2.69,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.548,53412.0,1.92,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.304,27777.0,2.25,1,1,0,0,0,1,0,0,1,0,0,0,0,0
3.0,3.59,88933.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.346,88491.0,2.33,1,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.668,107098.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.71,51848.0,3.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.674,171571.0,3.85,1,1,0,0,0,1,0,0,0,0,0,0,0,0
15.0,3.384,57193.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.302,107929.0,1.64,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.48,58099.0,3.33,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,3.491,50256.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.676,78857.0,3.69,0,1,1,0,0,1,0,0,0,0,0,0,0,0
28.0,3.673,55757.0,3.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0
23.0,3.516,92459.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.435,59197.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5.0,3.65,68425.0,2.8,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,4.22,73737.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.22,65475.0,2.8,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.55,62894.0,1.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24.0,3.712,63581.0,3.44,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.44,51859.0,2.47,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.725,71645.0,3.82,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12.0,4.365,72745.0,3.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.381,111657.0,2.08,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,3.5,55965.0,2.73,0,1,1,0,0,1,0,0,1,0,0,0,0,0
42.0,3.762,30553.0,4.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
36.0,3.57,80631.0,3.75,0,1,1,0,0,1,0,0,0,0,0,1,0,0
64.0,3.203,80157.0,2.75,0,1,1,0,0,1,0,0,1,1,0,0,0,0
0.0,3.863,46124.0,3.57,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.16,88208.0,2.92,0,1,1,0,0,1,0,0,1,0,0,0,0,0
15.0,3.93,77748.0,3.44,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,4.022,99665.0,2.67,1,1,0,0,0,1,0,0,0,0,0,0,0,0
7.0,3.56,103598.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
23.0,3.718,76497.0,3.2,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.696,54260.0,3.64,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.53,155382.0,3.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.645,76027.0,3.45,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.0,3.227,55895.0,3.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,4.075,43586.0,2.71,1,1,1,0,0,1,0,0,0,0,0,0,0,0
20.0,3.949,54003.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
12.0,3.753,45141.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.23,30799.0,3.38,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.694,73856.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
10.0,3.51,66196.0,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.784,52681.0,3.42,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3.0,3.361,64083.0,3.07,0,1,1,0,0,1,0,0,1,0,0,0,0,0
31.0,4.054,86080.0,3.53,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.0,3.878,77837.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
37.0,3.741,61905.0,3.33,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.0,3.777,53460.0,3.25,0,1,1,0,0,1,0,0,1,0,0,0,0,1
6.0,3.571,50756.0,2.13,0,1,1,0,0,1,0,0,0,0,0,0,0,1
10.0,3.261,85825.0,2.93,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.417,29528.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
0.0,3.76,113458.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12.0,3.878,77508.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.518,57951.0,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.765,113167.0,3.64,1,1,1,0,0,1,0,0,1,0,0,0,0,0
7.0,3.43,127545.0,3.45,0,1,1,0,0,1,0,0,1,0,0,0,0,0
7.0,3.847,53429.0,3.42,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.703,114401.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
32.0,3.713,74339.0,2.23,1,1,1,0,0,1,0,0,1,0,0,1,0,0
0.0,3.923,38024.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.64,71870.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
37.0,3.857,66047.0,4.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
6.0,3.754,57240.0,3.2,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.833,31205.0,3.67,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.0,3.641,76562.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.61,74538.0,3.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
29.0,3.129,88280.0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11.0,3.382,37890.0,0.75,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,3.482,66942.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.625,79135.0,3.14,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.661,64993.0,2.75,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.986,49927.0,3.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3.83,65429.0,3.64,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.699,53919.0,3.13,1,1,1,0,0,1,0,0,1,0,0,0,0,1
9.0,4.32,41153.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
20.0,3.868,166682.0,3.6,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.531,57114.0,3.4,0,1,1,0,0,1,0,0,0,0,0,0,0,0
18.0,4.01,46007.0,2.79,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.521,107505.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6.0,3.683,166817.0,3.82,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.843,105356.0,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.986,42907.0,3.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.0,3.66,55165.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
18.0,3.44,91928.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.171,93956.0,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,4.02,57455.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
4.0,3.8,75514.0,3.63,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.6,102779.0,3.33,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18.0,3.828,63564.0,3.25,0,1,1,0,0,1,0,0,1,0,0,0,0,1
9.0,3.746,53228.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,3.623,78911.0,2.67,1,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.731,103623.0,3.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.797,57974.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.439,79019.0,3.4,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.315,87913.0,1.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.59,35937.0,3.31,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.5,107959.0,2.65,1,1,1,0,0,1,0,0,1,0,0,0,0,0
3.0,3.667,89049.0,3.67,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.012,77249.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
23.0,3.68,105478.0,3.92,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.0,3.666,70766.0,3.77,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0.0,3.848,105232.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,3.625,68385.0,2.54,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0,3.906,110447.0,3.23,0,1,1,0,0,1,0,0,0,0,0,0,0,0
29.0,3.885,59401.0,3.56,0,1,1,0,0,1,0,0,0,0,0,0,0,0
